order_id,customer_name,gender,age,city,state,order_date,product,category,quantity,unit_price,payment_mode,delivery_status,rating,returned
467,Erik Nixon,M,22,Jaipur,Delhi,04-03-2024,Monitor,Electronics,0,-500,Card,Delivered,4,False
468,Sarah Lopez,F,,Delhi,Gujarat,2024-01-12,Phone,Electronics,0,29999,Cash,Pending,3,
469,Alexander Lewis,Unknown,-5,Mumbai,Delhi,24/04/2024,Phone,Electronics,3,599,,Pending,3,True
470,Chloe Morales,Unknown,22,Delhi,Maharashtra,11-21-2023,Printer,Electronics,-2,599,,Pending,3,True
471,Sarah Griffin,F,30,Mumbai,Rajasthan,2023-10-25,Headphones,Accessories,2,1499,,Delivered,-1,False
472,Jasmine Burns,Male,41,Delhi,Karnataka,21/04/2024,Laptop,Electronics,1,1499,,Pending,5,
473,Brandy Huffman,M,30,Jaipur,Gujarat,02-08-2024,Tablet,Electronics,3,1499,Cash,Delivered,8,
474,Joseph Cowan,F,-5,Delhi,Karnataka,2023-08-13,Monitor,Electronics,2,29999,Cash,,5,
475,Sabrina Stewart,Male,150,Delhi,Gujarat,13/04/2024,Mouse,Accessories,3,29999,Crypto,Cancelled,,False
476,,Female,22,Bengaluru,Maharashtra,01-01-2023,Printer,Electronics,-2,1499,Cash,Delivered,-1,False
477,Jack Bradley,F,30,Bengaluru,Maharashtra,2023-04-08,Headphones,Accessories,3,-500,,Cancelled,3,True
478,Edwin Moore,Male,30,Delhi,Rajasthan,25/09/2023,Phone,Electronics,2,599,,Pending,3,True
479,Eileen Gardner,M,150,Bengaluru,Karnataka,10-20-2023,Printer,Electronics,3,599,Cash,Pending,-1,
480,Amanda Murray,Female,-5,Jaipur,Gujarat,2023-02-06,Laptop,Electronics,1,29999,Crypto,,5,
481,Aaron Mayer,F,,Jaipur,Rajasthan,30/01/2023,,Electronics,3,599,Card,Delivered,3,
482,James Williams,Female,30,Bengaluru,Delhi,04-29-2023,Printer,Electronics,-2,1499,Crypto,,3,
483,Stephanie Thompson,M,-5,Jaipur,Delhi,2023-10-23,Tablet,Electronics,2,-500,Crypto,Cancelled,4,
484,Jonathan Sanchez,Unknown,41,Bengaluru,Maharashtra,04/11/2023,Headphones,Accessories,3,-500,,,5,
485,Albert Myers,M,150,Mumbai,Maharashtra,05-04-2023,Keyboard,Accessories,0,-500,,Delivered,3,False
486,Aimee Brown,F,30,Mumbai,,2023-11-02,Laptop,Electronics,1,29999,Card,Pending,5,True
487,Ashley Garrison,F,150,Bengaluru,Karnataka,31/01/2024,Monitor,Electronics,-2,1499,UPI,Delivered,8,False
488,Kristopher English,Unknown,41,Bengaluru,Delhi,03-21-2023,Mouse,Accessories,2,29999,Cash,Delivered,-1,False
489,James Smith,Male,41,Ahmedabad,Delhi,2023-10-19,Keyboard,Accessories,0,599,Crypto,Cancelled,3,
490,Katherine Santana,Male,22,Mumbai,Maharashtra,18/02/2024,Printer,Electronics,0,-500,UPI,Pending,-1,True
491,Tyler Dunlap,Male,41,Bengaluru,Rajasthan,11-21-2023,Printer,Electronics,3,1499,Cash,Pending,4,True
492,Daniel Johnson,M,150,Bengaluru,Karnataka,2023-12-11,Printer,,1,1499,,Cancelled,8,True
493,,Male,-5,Bengaluru,Rajasthan,09/03/2023,Tablet,Electronics,-2,-500,Cash,Delivered,8,
494,Shannon Cummings,Female,,Ahmedabad,Karnataka,08-11-2023,Mouse,Accessories,2,-500,,Pending,,
495,Alexander Stephenson,Female,22,Mumbai,Gujarat,2023-11-12,Keyboard,Accessories,3,599,UPI,,8,False
496,Jason Boyd,Unknown,41,,Karnataka,28/06/2023,Keyboard,Accessories,1,29999,Card,Cancelled,-1,False
497,Deborah Jackson,M,22,Delhi,Delhi,11-16-2023,Mouse,Accessories,3,1499,,Delivered,3,
498,Nicholas Sosa,F,30,Mumbai,Rajasthan,2023-01-28,Keyboard,Accessories,3,599,Cash,,8,True
499,Brianna Lewis,F,30,Delhi,Karnataka,19/06/2023,Keyboard,Accessories,-2,29999,Crypto,,-1,
500,Ryan Alexander,M,150,Bengaluru,Rajasthan,03-14-2023,Laptop,Electronics,3,1499,UPI,Cancelled,4,
501,Brian Smith,Male,-5,Jaipur,Rajasthan,2023-11-13,Monitor,Electronics,0,29999,,Cancelled,3,True
502,Nancy Matthews,Female,-5,Bengaluru,Rajasthan,30/05/2023,Printer,Electronics,3,-500,Crypto,Delivered,4,True
503,Cynthia Norman,F,22,Jaipur,Delhi,09-14-2023,Headphones,Accessories,-2,29999,Cash,,8,
504,Jonathan Smith,Unknown,41,Mumbai,Maharashtra,2023-03-22,Laptop,Electronics,2,29999,UPI,Cancelled,8,True
505,Amanda Douglas,Female,30,Mumbai,Gujarat,28/04/2024,Monitor,Electronics,2,599,,,-1,
506,William Young,M,30,Bengaluru,Delhi,11-10-2023,Keyboard,Accessories,0,29999,Crypto,Cancelled,8,
507,Ariana Brown,Female,,Bengaluru,Karnataka,2023-03-09,Keyboard,Accessories,2,1499,Cash,Pending,8,True
508,Susan Turner,Unknown,22,Bengaluru,Karnataka,02/12/2023,Mouse,Accessories,1,1499,Cash,Pending,3,False
509,Deborah Maynard,M,41,Ahmedabad,Maharashtra,03-26-2024,Printer,Electronics,2,1499,UPI,Pending,4,True
510,,F,150,Bengaluru,Delhi,2024-01-26,Monitor,Electronics,-2,1499,Card,Delivered,5,True
511,Sarah Collins,Female,150,Bengaluru,Gujarat,19/12/2023,Headphones,Accessories,3,1499,,,8,True
512,Mrs. Jennifer Gutierrez,Female,22,Ahmedabad,Rajasthan,03-25-2023,Keyboard,Accessories,3,-500,Card,Pending,4,True
513,Jamie Garcia,F,-5,Mumbai,,2023-04-01,Headphones,Accessories,0,1499,,,,True
514,Mary Gutierrez,Unknown,-5,Bengaluru,Karnataka,08/11/2023,Printer,Electronics,-2,599,Crypto,Delivered,8,False
515,Jacob Beltran,Female,150,Bengaluru,Gujarat,02-28-2024,Laptop,Electronics,1,-500,Crypto,Delivered,4,False
516,Penny Crawford,Unknown,41,Ahmedabad,Delhi,2023-08-14,Printer,Electronics,0,29999,Crypto,Delivered,-1,True
517,Luis Sanchez,Male,150,Jaipur,Delhi,26/08/2023,Headphones,Accessories,-2,1499,,,5,False
518,George Thomas,M,150,Delhi,Gujarat,01-13-2023,,Accessories,1,29999,Cash,Pending,3,True
519,Katelyn Smith,Unknown,22,Bengaluru,Gujarat,2023-02-28,Headphones,Accessories,-2,1499,,,3,True
520,Debra Vazquez,F,,Delhi,Delhi,12/04/2024,Tablet,Electronics,2,1499,,Delivered,8,False
521,Brenda Gomez,Unknown,30,Jaipur,Delhi,06-08-2023,Headphones,Accessories,2,599,Crypto,Cancelled,3,False
522,,F,22,Bengaluru,Gujarat,2023-09-12,Headphones,Accessories,2,1499,Crypto,,8,False
523,Maria Miller,F,150,Jaipur,Delhi,15/08/2023,Phone,Electronics,-2,29999,Crypto,Pending,3,True
524,Kyle Fox,Unknown,22,Delhi,Rajasthan,03-17-2023,Laptop,Electronics,-2,29999,Cash,Delivered,3,True
525,Ashley Yoder,Female,41,Bengaluru,Karnataka,2023-08-02,Mouse,Accessories,-2,1499,,Cancelled,3,True
526,Brenda Murphy,Unknown,41,Ahmedabad,Rajasthan,29/01/2024,Monitor,Electronics,0,599,Cash,,4,True
527,,Unknown,150,,Gujarat,12-22-2023,Monitor,Electronics,-2,1499,,Pending,-1,True
528,Jessica Carney,M,150,Mumbai,Gujarat,2023-02-25,Phone,Electronics,-2,29999,Cash,Cancelled,4,
529,Adam Ortiz,F,-5,Ahmedabad,Delhi,16/10/2023,Headphones,Accessories,-2,1499,,Cancelled,4,True
530,Dorothy Jackson,M,22,Delhi,Karnataka,03-02-2023,Laptop,Electronics,0,-500,UPI,Cancelled,5,
531,Sarah Fuller,Male,30,Mumbai,Maharashtra,2024-02-17,Keyboard,Accessories,1,29999,Cash,Cancelled,3,True
532,Rachel Wang,Unknown,-5,Bengaluru,Karnataka,18/12/2023,Tablet,Electronics,1,1499,Card,Cancelled,,False
533,Melissa Allen DDS,M,,Jaipur,Delhi,04-17-2024,Headphones,,0,1499,,,-1,False
534,Jennifer Young,Male,150,Mumbai,Karnataka,2023-08-25,Printer,Electronics,3,599,Card,Cancelled,5,True
535,Kelly Walker,Unknown,22,Mumbai,Gujarat,11/05/2024,Mouse,Accessories,-2,1499,Crypto,,4,
536,Brandon Barnes,Unknown,22,Mumbai,Gujarat,03-01-2023,Monitor,Electronics,1,-500,Card,Cancelled,8,False
537,Dorothy Henry,Female,22,Mumbai,Rajasthan,2023-04-21,Monitor,Electronics,2,599,,Delivered,8,
538,Joanna Sharp,Unknown,-5,Bengaluru,Maharashtra,20/03/2023,Keyboard,Accessories,3,1499,UPI,Pending,4,
539,David Murphy,M,150,Jaipur,Rajasthan,01-19-2023,Headphones,Accessories,3,599,,Delivered,5,False
540,Charles Mora,Male,150,Mumbai,,2024-03-31,Laptop,Electronics,1,29999,,Pending,5,True
541,Sean Lynch,Unknown,150,Mumbai,Gujarat,09/04/2023,Monitor,Electronics,1,29999,Card,Pending,5,True
542,Tiffany Brown,Female,150,Mumbai,Karnataka,01-08-2023,Phone,Electronics,3,29999,Card,Cancelled,-1,True
543,Thomas White,Unknown,150,Mumbai,Karnataka,2023-03-29,Phone,Electronics,0,599,Card,Delivered,8,
544,,M,22,Jaipur,Gujarat,26/01/2023,Phone,Electronics,0,1499,,,-1,False
545,Mr. Darren Miller,Female,150,Jaipur,Gujarat,06-09-2023,Tablet,Electronics,-2,1499,UPI,,3,False
546,Jordan Carrillo,M,,Delhi,Delhi,2023-06-08,Headphones,Accessories,2,29999,Cash,,4,
547,Megan Dunn,Unknown,-5,Ahmedabad,Rajasthan,14/04/2024,Tablet,Electronics,1,-500,UPI,Cancelled,8,False
548,Laura Scott,Unknown,41,Bengaluru,Karnataka,03-09-2024,Mouse,Accessories,2,599,,Delivered,5,
549,Dawn Wright,Unknown,150,Ahmedabad,Gujarat,2023-11-29,Phone,Electronics,-2,-500,Card,Pending,-1,True
550,Jeremy Fuentes,M,22,Mumbai,Delhi,13/05/2024,Headphones,Accessories,-2,-500,,Cancelled,-1,
551,,Male,150,Ahmedabad,Rajasthan,05-01-2023,Mouse,Accessories,-2,-500,Cash,Delivered,,False
552,Joseph Ortiz,M,22,Bengaluru,Rajasthan,2023-04-01,Monitor,Electronics,-2,-500,Cash,,3,True
553,Anthony Rice,F,22,Delhi,Delhi,22/04/2023,Mouse,Accessories,0,29999,,,4,True
554,Elizabeth Garcia,Unknown,150,Mumbai,Gujarat,12-15-2023,Tablet,Electronics,3,599,Crypto,Delivered,-1,
555,Brian Lindsey,Unknown,22,Mumbai,Karnataka,2023-07-26,,Accessories,1,599,,Cancelled,3,False
556,Beverly Robbins,Female,-5,Bengaluru,Gujarat,19/03/2024,Laptop,Electronics,3,-500,,,8,
557,Michael Rodriguez,M,30,Delhi,Karnataka,04-19-2023,Mouse,Accessories,0,29999,,Pending,5,
558,Jeffrey Brown,Male,22,,Rajasthan,2023-03-06,Mouse,Accessories,2,-500,,,4,True
559,Gerald Smith,M,,Bengaluru,Gujarat,12/03/2023,Printer,Electronics,-2,1499,,,-1,False
560,Jamie Mckay,Female,30,Ahmedabad,Karnataka,07-16-2023,Tablet,Electronics,1,-500,,Pending,-1,False
561,,Male,22,Bengaluru,Gujarat,2023-07-30,Tablet,Electronics,3,599,Crypto,,3,True
562,William Frank,M,150,Jaipur,Karnataka,09/01/2024,Monitor,Electronics,-2,599,Card,,3,
563,Joseph Jensen,F,22,Mumbai,Karnataka,11-21-2023,Monitor,Electronics,1,-500,,,-1,
564,Donald Roy,Unknown,41,Mumbai,Delhi,2023-06-19,Printer,Electronics,1,29999,,Cancelled,3,
565,Brittany Garcia,F,22,Mumbai,Karnataka,31/08/2023,Mouse,Accessories,1,29999,,Delivered,4,
566,Caitlin Kirk,Unknown,30,Bengaluru,Maharashtra,02-09-2023,Monitor,Electronics,3,29999,UPI,Delivered,-1,True
567,Douglas Gomez,M,41,Delhi,,2024-04-10,Mouse,Accessories,3,1499,,Pending,-1,True
568,Denise Jones,Female,150,Delhi,Gujarat,25/06/2023,Phone,Electronics,0,-500,Card,,4,True
569,Eugene Johnson,Male,41,Jaipur,Rajasthan,10-23-2023,Tablet,Electronics,2,-500,,,5,False
570,Dawn Vargas,M,-5,Ahmedabad,Maharashtra,2024-01-18,Keyboard,Accessories,2,-500,UPI,Cancelled,,False
571,Marisa Trevino,F,22,Jaipur,Karnataka,15/07/2023,Tablet,Electronics,3,-500,Crypto,Cancelled,5,False
572,Michael White,Unknown,,Bengaluru,Gujarat,05-17-2023,Phone,Electronics,0,1499,,Pending,-1,False
573,Brian Savage,Unknown,150,Jaipur,Rajasthan,2023-12-13,Mouse,Accessories,1,599,,Delivered,-1,True
574,Cody Harris,Unknown,30,Mumbai,Maharashtra,17/12/2023,Headphones,,2,599,UPI,Delivered,3,
575,James Ramirez,F,22,Jaipur,Rajasthan,12-03-2023,Keyboard,Accessories,-2,1499,,Pending,3,
576,Kevin Martinez MD,Unknown,-5,Jaipur,Gujarat,2023-04-05,Monitor,Electronics,3,-500,,Cancelled,5,True
577,Felicia Thomas,Unknown,22,Ahmedabad,Gujarat,04/02/2024,Phone,Electronics,3,599,Cash,Cancelled,4,False
578,,Female,150,Ahmedabad,Delhi,02-05-2023,Headphones,Accessories,0,599,Card,,4,
579,Nathaniel Hart,M,41,Jaipur,Rajasthan,2023-11-26,Phone,Electronics,1,599,Crypto,Cancelled,8,True
580,,Female,22,Jaipur,Gujarat,04/04/2024,Headphones,Accessories,3,1499,,Cancelled,8,
581,George Morgan,M,-5,Ahmedabad,Rajasthan,01-02-2023,Headphones,Accessories,-2,1499,UPI,,8,True
582,Franklin Carroll,Unknown,41,Ahmedabad,Rajasthan,2023-10-18,Tablet,Electronics,1,29999,Crypto,Cancelled,3,False
583,Michelle Williams,Female,30,Bengaluru,Rajasthan,25/01/2024,Monitor,Electronics,0,1499,Cash,,3,
584,Melissa Chang,M,22,Ahmedabad,Delhi,12-19-2023,Tablet,Electronics,2,599,Card,Delivered,-1,True
585,Michael Santana,Male,,Bengaluru,Maharashtra,2023-09-08,Printer,Electronics,0,-500,UPI,Delivered,5,True
586,Troy Weber,M,22,Delhi,Karnataka,22/06/2023,Laptop,Electronics,0,1499,,Pending,3,True
587,John Jones,M,22,Ahmedabad,Karnataka,01-12-2024,Mouse,Accessories,1,1499,,Pending,3,True
588,Christopher Williams,Unknown,22,Ahmedabad,Karnataka,2023-11-20,Laptop,Electronics,2,599,UPI,Delivered,8,
589,Curtis Reese,Male,30,,Gujarat,14/02/2024,Keyboard,Accessories,3,-500,Cash,Delivered,,
590,Alexander Harris,Unknown,30,Jaipur,Karnataka,10-22-2023,Mouse,Accessories,2,29999,UPI,Delivered,5,True
591,Christine Malone,Female,41,Bengaluru,Delhi,2024-01-23,Printer,Electronics,0,1499,Crypto,Delivered,4,True
592,David Taylor,Female,22,Ahmedabad,Rajasthan,10/02/2024,,Electronics,1,599,Card,Delivered,-1,False
593,Sabrina Jones,Female,30,Delhi,Maharashtra,08-02-2023,Headphones,Accessories,-2,-500,,Pending,4,
594,Christine Garcia,F,30,Ahmedabad,,2023-12-21,Laptop,Electronics,-2,599,,Cancelled,5,False
595,,Female,22,Bengaluru,Rajasthan,03/01/2023,Keyboard,Accessories,-2,29999,Crypto,Pending,8,
596,Mr. Michael Olson,Unknown,22,Delhi,Rajasthan,12-04-2023,Keyboard,Accessories,2,-500,,Pending,4,
597,Jessica Sellers,Male,41,Mumbai,Delhi,2024-04-17,Laptop,Electronics,0,29999,Cash,,3,True
598,Nicole Mccoy,F,,Delhi,Delhi,15/01/2024,Laptop,Electronics,1,-500,Crypto,Delivered,3,True
599,Amber Mclean,F,150,Mumbai,Gujarat,01-05-2024,Headphones,Accessories,2,29999,Card,Delivered,5,True
600,Amanda Bradley,M,30,Ahmedabad,Delhi,2023-02-20,Keyboard,Accessories,1,-500,Crypto,,3,False
601,Jonathan Horton,F,-5,Delhi,Gujarat,16/03/2023,Keyboard,Accessories,3,1499,,Pending,5,False
602,Jennifer Black,Female,22,Bengaluru,Rajasthan,04-14-2023,Tablet,Electronics,3,1499,UPI,,8,False
603,Brandon Edwards,Female,41,Bengaluru,Delhi,2023-03-29,Tablet,Electronics,-2,1499,Crypto,Pending,3,False
604,Michael Wilkins,Female,150,Ahmedabad,Gujarat,14/03/2024,Headphones,Accessories,3,599,,,4,True
605,Shawn Henderson,F,30,Bengaluru,Delhi,06-17-2023,Printer,Electronics,-2,599,,Delivered,3,False
606,Jonathan Robertson Jr.,M,150,Ahmedabad,Gujarat,2024-01-11,Laptop,Electronics,1,-500,,Pending,3,
607,Michael Guzman,M,30,Delhi,Maharashtra,21/01/2024,Laptop,Electronics,3,1499,,Delivered,3,False
608,Stacey Logan,Female,-5,Bengaluru,Karnataka,12-09-2023,Monitor,Electronics,1,-500,,Pending,,
609,,Unknown,-5,Jaipur,Rajasthan,2023-07-27,Mouse,Accessories,0,29999,Crypto,Delivered,5,False
610,Mark Martin MD,F,150,Bengaluru,Delhi,21/01/2024,Monitor,Electronics,1,29999,,Delivered,-1,
611,Michael Benson,Male,,Ahmedabad,Maharashtra,07-06-2023,Laptop,Electronics,0,599,Cash,Cancelled,4,
612,,F,30,Delhi,Maharashtra,2023-10-14,Phone,Electronics,2,599,,,-1,
613,Stephen Bates,Unknown,41,Mumbai,Karnataka,18/04/2023,Keyboard,Accessories,0,29999,UPI,Delivered,5,False
614,Gregory Burch,F,150,Jaipur,Gujarat,08-20-2023,Headphones,Accessories,-2,29999,,Cancelled,3,True
615,Logan Caldwell,Male,22,Ahmedabad,Delhi,2024-04-01,Headphones,,3,599,UPI,Pending,5,True
616,Misty Jordan,M,30,Delhi,Karnataka,23/12/2023,Mouse,Accessories,1,29999,,Pending,8,False
617,Steven Smith,Male,41,Delhi,Rajasthan,08-04-2023,Headphones,Accessories,1,1499,Crypto,Cancelled,8,
618,Eric Wade,M,150,Bengaluru,Karnataka,2023-06-25,Tablet,Electronics,0,-500,Cash,Pending,5,True
619,Jodi Jordan,Female,-5,Mumbai,Maharashtra,09/02/2024,Monitor,Electronics,1,1499,Cash,Cancelled,8,True
620,Anna Rodriguez,F,41,,Delhi,11-13-2023,Mouse,Accessories,2,1499,Card,Pending,3,True
621,Aimee Brown,M,41,Mumbai,,2023-06-12,Mouse,Accessories,2,1499,Crypto,Delivered,5,False
622,Stacey Cannon,M,150,Delhi,Karnataka,17/03/2023,Tablet,Electronics,3,599,UPI,,8,True
623,Michael Green,Unknown,30,Jaipur,Karnataka,04-30-2024,Headphones,Accessories,-2,29999,,Cancelled,8,False
624,Kaitlyn Hernandez,F,,Ahmedabad,Maharashtra,2024-05-11,Mouse,Accessories,1,-500,UPI,Pending,-1,True
625,Heather Johnson,M,150,Delhi,Gujarat,07/06/2023,Laptop,Electronics,3,599,Cash,Delivered,-1,
626,Denise Hendrix,Unknown,30,Jaipur,Rajasthan,04-10-2023,Keyboard,Accessories,-2,-500,,Delivered,-1,False
627,Deborah Pugh,Unknown,150,Bengaluru,Karnataka,2023-04-10,Headphones,Accessories,1,29999,,Pending,,
628,Michael Berry,Unknown,-5,Mumbai,Rajasthan,13/03/2024,Printer,Electronics,3,29999,Cash,Cancelled,8,
629,,M,-5,Ahmedabad,Maharashtra,02-14-2023,,Accessories,2,-500,,,4,
630,Jerry Young,Female,30,Mumbai,Gujarat,2023-11-03,Phone,Electronics,-2,29999,UPI,,3,True
631,Christine Lewis,M,30,Bengaluru,Gujarat,29/07/2023,Monitor,Electronics,-2,1499,Card,Pending,8,False
632,Carol Miller,Male,41,Bengaluru,Maharashtra,10-11-2023,Headphones,Accessories,0,-500,Card,Delivered,3,True
633,Jeffrey Miller,M,22,Mumbai,Gujarat,2023-05-15,Monitor,Electronics,2,-500,,Pending,3,True
634,Theresa Rivera,M,22,Bengaluru,Maharashtra,27/01/2024,Monitor,Electronics,-2,-500,Crypto,,5,
635,Michelle Thomas,Male,41,Bengaluru,Karnataka,12-18-2023,Headphones,Accessories,1,29999,Card,Delivered,4,False
636,Cheryl Weber,Unknown,30,Jaipur,Maharashtra,2023-08-25,Mouse,Accessories,3,-500,,Cancelled,3,False
637,Daniel Myers,F,,Delhi,Delhi,30/05/2023,Phone,Electronics,1,1499,Crypto,Cancelled,5,
638,,Unknown,41,Jaipur,Karnataka,02-14-2024,Monitor,Electronics,-2,29999,Card,Delivered,4,
639,Mrs. Cynthia Little,M,-5,Mumbai,Delhi,2023-05-25,Tablet,Electronics,1,1499,Card,Pending,4,
640,Jeffrey Shepherd,M,-5,Jaipur,Rajasthan,11/11/2023,Phone,Electronics,2,599,,Cancelled,5,
641,David Coleman,M,150,Bengaluru,Maharashtra,07-05-2023,Mouse,Accessories,2,29999,UPI,Delivered,4,True
642,Joseph Thompson,Female,41,Delhi,Delhi,2024-03-14,Mouse,Accessories,2,599,,Delivered,3,True
643,Cody Wood,M,22,Delhi,Rajasthan,01/02/2024,Headphones,Accessories,1,599,,Delivered,5,True
644,Christopher Fuller,Male,22,Jaipur,Karnataka,02-03-2023,Monitor,Electronics,2,1499,Card,Cancelled,3,True
645,Donna Armstrong,F,41,Mumbai,Delhi,2023-03-16,Monitor,Electronics,-2,1499,Crypto,Delivered,3,
646,,F,30,Delhi,Maharashtra,26/01/2024,Laptop,Electronics,2,599,,Delivered,,True
647,George Mcdaniel,Unknown,150,Delhi,Gujarat,04-16-2024,Headphones,Accessories,1,1499,Cash,,8,True
648,Jason Wright,M,22,Mumbai,,2023-09-21,Keyboard,Accessories,1,-500,UPI,Pending,8,False
649,Joseph Parker,F,22,Jaipur,Maharashtra,27/12/2023,Monitor,Electronics,0,599,,Cancelled,8,
650,Daniel Davis,M,,Delhi,Karnataka,01-12-2024,Monitor,Electronics,0,29999,,Pending,3,False
651,Sarah Bruce,Female,22,,Gujarat,2024-04-25,Tablet,Electronics,1,-500,,Delivered,3,True
652,Richard Dawson,F,22,Delhi,Rajasthan,22/07/2023,Printer,Electronics,3,1499,Cash,Pending,-1,False
653,Joshua Parker,M,-5,Mumbai,Karnataka,03-04-2023,Keyboard,Accessories,-2,29999,,,5,False
654,Michael Allen,M,150,Mumbai,Delhi,2023-12-08,Printer,Electronics,0,599,UPI,Cancelled,8,False
655,John Kennedy,Male,22,Jaipur,Rajasthan,29/04/2023,Mouse,Accessories,0,599,Card,,-1,
656,Javier Marquez,Unknown,150,Bengaluru,Rajasthan,06-17-2023,Mouse,,1,-500,,Pending,5,
657,Erin Blevins,F,41,Bengaluru,Maharashtra,2023-09-12,Headphones,Accessories,-2,599,UPI,,3,False
658,Deborah Rose,M,-5,Ahmedabad,Rajasthan,19/08/2023,Tablet,Electronics,1,1499,Crypto,Cancelled,4,False
659,Kathleen Adams,Unknown,-5,Ahmedabad,Rajasthan,08-09-2023,Mouse,Accessories,-2,-500,,,8,
660,Brian Montgomery,F,22,Ahmedabad,Maharashtra,2024-03-13,Mouse,Accessories,0,-500,Crypto,Cancelled,5,False
661,Jamie Frank,F,22,Delhi,Maharashtra,01/02/2023,Laptop,Electronics,3,599,,Cancelled,8,True
662,Christopher Parsons,Unknown,-5,Mumbai,Rajasthan,08-08-2023,Tablet,Electronics,2,1499,Card,Cancelled,-1,True
663,,Unknown,,Jaipur,Maharashtra,2024-04-11,Phone,Electronics,2,599,Crypto,Cancelled,3,False
664,Anthony Watson,F,150,Ahmedabad,Maharashtra,03/12/2023,Printer,Electronics,1,-500,Crypto,Delivered,5,False
665,Amy Valdez,Unknown,150,Jaipur,Gujarat,10-20-2023,Printer,Electronics,1,1499,Cash,,,
666,Chelsea Gilbert,Female,150,Mumbai,Maharashtra,2024-02-20,,Electronics,0,1499,,Delivered,-1,True
667,,Male,41,Bengaluru,Gujarat,28/05/2023,Monitor,Electronics,2,599,,Delivered,-1,False
668,Diane Medina,F,150,Ahmedabad,Gujarat,05-20-2023,Phone,Electronics,2,29999,UPI,Cancelled,-1,False
669,Lisa Holmes,Female,-5,Ahmedabad,Maharashtra,2023-08-10,Tablet,Electronics,-2,-500,,Pending,3,
670,Sara Warner,F,-5,Delhi,Gujarat,27/12/2023,Mouse,Accessories,3,-500,Crypto,Delivered,-1,True
671,Virginia Franco,Female,30,Delhi,Maharashtra,07-06-2023,Headphones,Accessories,0,-500,Cash,Delivered,4,False
672,Alicia Butler,Female,41,Bengaluru,Delhi,2023-05-17,Monitor,Electronics,0,1499,UPI,Pending,4,True
673,Kelly Mays,M,-5,Bengaluru,Gujarat,06/05/2023,Monitor,Electronics,0,599,Card,Pending,5,True
674,Kathleen Jacobson,Unknown,150,Delhi,Rajasthan,01-15-2023,Monitor,Electronics,0,599,UPI,Delivered,5,
675,Samantha Fuller,M,41,Jaipur,,2023-06-02,Phone,Electronics,0,1499,Card,Delivered,-1,
676,Kristin Cook,F,,Bengaluru,Karnataka,14/09/2023,Phone,Electronics,3,-500,UPI,Pending,-1,True
677,Sean Goodwin,Unknown,150,Ahmedabad,Delhi,01-31-2024,Tablet,Electronics,0,1499,Card,Delivered,4,True
678,Michael Ross DVM,M,-5,Mumbai,Karnataka,2024-05-11,Monitor,Electronics,1,-500,Crypto,Cancelled,3,False
679,Carol Wood,M,30,Mumbai,Delhi,07/10/2023,Printer,Electronics,3,-500,,Cancelled,5,True
680,,Male,30,Mumbai,Karnataka,11-27-2023,Laptop,Electronics,0,29999,,Cancelled,3,
681,Donald Terrell,M,-5,Jaipur,Gujarat,2024-03-19,Keyboard,Accessories,3,29999,UPI,Pending,5,True
682,Michelle Nelson,M,41,,Gujarat,16/03/2024,Mouse,Accessories,1,29999,UPI,,8,
683,Amanda Skinner,M,22,Delhi,Maharashtra,07-31-2023,Tablet,Electronics,-2,599,Cash,,-1,
684,Kenneth Barnett,M,22,Jaipur,Delhi,2024-02-21,Tablet,Electronics,0,1499,UPI,,,True
685,Sara Pierce,Unknown,150,Jaipur,Rajasthan,18/11/2023,Monitor,Electronics,2,1499,Crypto,Pending,-1,
686,Mrs. Lori Watson,M,-5,Delhi,Maharashtra,07-30-2023,Tablet,Electronics,2,29999,Cash,Pending,3,False
687,Kim Myers,M,-5,Bengaluru,Delhi,2023-07-08,Mouse,Accessories,1,599,Crypto,Pending,3,False
688,Melissa Ramirez,Female,22,Ahmedabad,Karnataka,12/04/2023,Monitor,Electronics,0,29999,Card,Delivered,5,True
689,Jeremy Stewart,Male,,Bengaluru,Gujarat,04-29-2024,Phone,Electronics,0,-500,UPI,Pending,4,True
690,Molly Collier,Unknown,-5,Ahmedabad,Delhi,2024-04-29,Monitor,Electronics,0,1499,Crypto,Pending,5,
691,Amanda Perez,M,30,Ahmedabad,Delhi,13/12/2023,Keyboard,Accessories,1,29999,Cash,Pending,-1,False
692,Antonio Brown,Unknown,150,Ahmedabad,Rajasthan,04-09-2024,Keyboard,Accessories,1,-500,Card,Cancelled,8,
693,Heather Wheeler DVM,M,150,Mumbai,Rajasthan,2023-04-19,Printer,Electronics,1,599,UPI,Cancelled,4,False
694,Isabella Martin PhD,F,150,Jaipur,Rajasthan,10/04/2024,Tablet,Electronics,3,-500,Cash,,5,True
695,Belinda Roberts,F,30,Mumbai,Delhi,05-10-2024,Laptop,Electronics,-2,-500,Cash,,4,True
696,,Female,41,Jaipur,Maharashtra,2023-06-12,Printer,Electronics,1,1499,,Cancelled,5,False
697,,F,41,Bengaluru,Maharashtra,25/05/2023,Monitor,,0,1499,Cash,,4,
698,Joseph Hernandez,Male,30,Delhi,Rajasthan,03-12-2024,Headphones,Accessories,2,1499,UPI,,5,True
699,Mary Campos,M,22,Ahmedabad,Rajasthan,2023-12-28,Headphones,Accessories,0,29999,,,8,False
